"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1706","Bernal Heights, San Francisco, CA","1699","900 Sanchez Street, Dolores Heights, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",447,299,666
"1706","Bernal Heights, San Francisco, CA","1700","3900 25th Street, Noe Valley, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",314,196,501
"1706","Bernal Heights, San Francisco, CA","1701","600 28th Street, Noe Valley, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",476,320,707
"1706","Bernal Heights, San Francisco, CA","1702","100 Randall Street, Glen Park, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",362,233,561
"1706","Bernal Heights, San Francisco, CA","1703","2600 21st Street, Mission District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",427,268,677
"1706","Bernal Heights, San Francisco, CA","1704","2900 24th Street, Mission District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",200,76,522
"1706","Bernal Heights, San Francisco, CA","1705","0 Conkling Street, Silver Terrace, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",383,248,590
"1706","Bernal Heights, San Francisco, CA","1706","700 Bernal Heights Boulevard, Bernal Heights, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",163,60,438
"1706","Bernal Heights, San Francisco, CA","1707","100 Appleton Avenue, Bernal Heights, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",224,89,559
"1706","Bernal Heights, San Francisco, CA","1710","100 Morningside Drive, Lakeshore, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1170,889,1539
"1706","Bernal Heights, San Francisco, CA","1718","300 Arballo Drive, Lakeshore, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",989,746,1310
"1706","Bernal Heights, San Francisco, CA","1720","2200 47th Avenue, Sunset District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1340,1031,1741
"1706","Bernal Heights, San Francisco, CA","1721","Bayfront Expressway, Menlo Park","11/15/2016 - 12/15/2016, Every day, Daily Average",1875,1476,2380
"1706","Bernal Heights, San Francisco, CA","1722","200 9th Avenue, Richmond District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1618,1290,2027
"1706","Bernal Heights, San Francisco, CA","1723","600 Burrows Avenue, San Bruno","11/15/2016 - 12/15/2016, Every day, Daily Average",1096,821,1461
"1706","Bernal Heights, San Francisco, CA","1724","2200 Euclid Avenue, East Palo Alto","11/15/2016 - 12/15/2016, Every day, Daily Average",1917,1522,2413
"1706","Bernal Heights, San Francisco, CA","1728","800 Easton Avenue, San Bruno","11/15/2016 - 12/15/2016, Every day, Daily Average",1130,851,1499
"1706","Bernal Heights, San Francisco, CA","1729","1500 Adrian Road, Ingold - Milldale, Burlingame","11/15/2016 - 12/15/2016, Every day, Daily Average",978,745,1283
"1706","Bernal Heights, San Francisco, CA","1730","0 Park Lane, Brisbane","11/15/2016 - 12/15/2016, Every day, Daily Average",493,349,694
"1706","Bernal Heights, San Francisco, CA","1731","0 Orange Court, Hillside, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",944,704,1264
"1706","Bernal Heights, San Francisco, CA","1732","0 Longview Drive, Westlake, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",888,666,1182
"1706","Bernal Heights, San Francisco, CA","1733","0 Barry Lane, West Atherton, Atherton","11/15/2016 - 12/15/2016, Every day, Daily Average",2249,1834,2757
"1706","Bernal Heights, San Francisco, CA","1734","0 Flood Circle, Lindenwood, Atherton","11/15/2016 - 12/15/2016, Every day, Daily Average",1976,1626,2400
"1706","Bernal Heights, San Francisco, CA","1735","100 Clark Drive, Central San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1301,1086,1557
"1706","Bernal Heights, San Francisco, CA","1736","2500 Sand Hill Road, Sharon Heights, Menlo Park","11/15/2016 - 12/15/2016, Every day, Daily Average",2301,1815,2915
"1706","Bernal Heights, San Francisco, CA","1737","700 Westridge Drive, Central Portola Valley, Portola Valley","11/15/2016 - 12/15/2016, Every day, Daily Average",2264,1788,2865
"1706","Bernal Heights, San Francisco, CA","1738","1000 Wildwood Avenue, Westlake, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",963,735,1260
"1706","Bernal Heights, San Francisco, CA","1739","0 Reiner Street, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",779,550,1102
"1706","Bernal Heights, San Francisco, CA","1740","800 Campus Drive, Serramonte, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",848,619,1159
"1706","Bernal Heights, San Francisco, CA","1741","200 Morton Drive, Serramonte, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",1030,768,1380
"1706","Bernal Heights, San Francisco, CA","1742","Junipero Serra Boulevard, Serra Highlands, South San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",966,743,1255
"1706","Bernal Heights, San Francisco, CA","1743","600 San Bruno Avenue East, San Bruno","11/15/2016 - 12/15/2016, Every day, Daily Average",798,618,1028
