"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1292","Presidio of San Francisco, San Francisco, CA","1279","1100 Folsom Street, South of Market, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1537,1173,2012
"1292","Presidio of San Francisco, San Francisco, CA","1280","300 Church Street, Mission District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1340,1061,1691
"1292","Presidio of San Francisco, San Francisco, CA","1281","700 Guerrero Street, Mission Dolores, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1569,1261,1951
"1292","Presidio of San Francisco, San Francisco, CA","1282","1600 Church Street, Noe Valley, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1697,1396,2061
"1292","Presidio of San Francisco, San Francisco, CA","1291","1500 Balboa Street, Richmond District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",329,216,500
"1292","Presidio of San Francisco, San Francisco, CA","1292","1300 Wright Loop, Presidio, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",197,96,400
"1292","Presidio of San Francisco, San Francisco, CA","1293","400 Moraga Street, Sunset District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",727,484,1091
"1292","Presidio of San Francisco, San Francisco, CA","1294","600 Panorama Drive, Midtown Terrace, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1280,982,1668
"1292","Presidio of San Francisco, San Francisco, CA","1295","0 Avoca Alley, West of Twin Peaks, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1535,1215,1938
"1292","Presidio of San Francisco, San Francisco, CA","1296","1300 22nd Avenue, Sunset District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",563,396,799
"1292","Presidio of San Francisco, San Francisco, CA","1297","100 Font Boulevard, Lakeshore, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1189,903,1564
